city_name,latitude,longitude,country
Vares,44.1644,18.3283,Bosnia And Herzegovina
Reinfeld,53.8333,10.4833,Germany
Gore,8.149,35.537,Ethiopia
Altlandsberg,52.5667,13.7331,Germany
Grand Rapids,47.238,-93.5327,United States
Niesky,51.2897,14.83,Germany
Lwowek Slaski,51.1167,15.5833,Poland
Mount Holly,39.995,-74.7863,United States
Tombos,-20.9047,-42.0228,Brazil
Ecorse,42.2489,-83.1399,United States
Ouroeste,-20.0008,-50.3719,Brazil
Fairview,45.5471,-122.4391,United States
Treorchy,51.6594,-3.5055,United Kingdom
The Village,35.5706,-97.5567,United States
Oudenburg,51.1833,3,Belgium
Furstenau,52.5167,7.6667,Germany
Lugde,51.95,9.25,Germany
Edeleny,48.2967,20.7442,Hungary
Eagle Point,42.4677,-122.8016,United States
Harleysville,40.2791,-75.3872,United States
Craig,40.517,-107.5555,United States
Willoughby Hills,41.5873,-81.4333,United States
Pohrebyshche,49.4869,29.2733,Ukraine
Walterboro,32.901,-80.676,United States
Amherst,45.8167,-64.2167,Canada
Santo Tomas de los Platanos,19.1817,-100.2589,Mexico
Gurjaani,41.75,45.8,Georgia
Kearney,39.355,-94.3598,United States
Sankt Valentin,48.1747,14.5333,Austria
Lowell,36.2561,-94.1532,United States
Rehau,50.2486,12.0354,Germany
Ecatzingo,18.95,-98.75,Mexico
Silsbee,30.3456,-94.1764,United States
Sebnitz,50.9667,14.2833,Germany
Sturbridge,42.1076,-72.0904,United States
Lantana,33.092,-97.1216,United States
Usworth,54.94,-1.55,United Kingdom
Harvard,42.43,-88.6217,United States
Eidson Road,28.6677,-100.4787,United States
Central City,37.2962,-87.128,United States
Shanklin,50.631,-1.1734,United Kingdom
Obernkirchen,52.2664,9.1178,Germany
Tell City,37.9528,-86.7597,United States
Odobesti,45.7497,27.1155,Romania
Sawbridgeworth,51.814,0.15,United Kingdom
Williston,44.4348,-73.0894,United States
Luchow,52.9667,11.15,Germany
Bansko,41.8333,23.4833,Bulgaria
Neu Bleckede,53.3,10.7333,Germany
Little River,33.8787,-78.6393,United States
Hebron,41.6594,-72.3905,United States
Rye Brook,41.0303,-73.6865,United States
Hazle,40.9561,-75.9992,United States
Sassnitz,54.5164,13.6411,Germany
Zacualpan de Amilpas,18.7836,-98.7594,Mexico
DuPont,47.1079,-122.6496,United States
Runkel,50.4053,8.155,Germany
Bardmoor,27.8575,-82.7534,United States
Miltenberg,49.7039,9.2644,Germany
Reedsburg,43.5347,-89.9965,United States
Asbury Lake,30.0472,-81.7855,United States
Mound,44.9328,-93.6591,United States
Dayton,39.258,-119.5677,United States
Aleksandrovsk-Sakhalinskiy,50.9,142.15,Russia
Puerto Morelos,20.8536,-86.8753,Mexico
Cameron,39.7469,-94.2364,United States
Erwin,36.1456,-82.4115,United States
Independent Hill,38.6404,-77.409,United States
Hope,33.6682,-93.5895,United States
Baker City,44.7749,-117.832,United States
Huedin,46.8738,23.0041,Romania
Rigby,43.6735,-111.9126,United States
Rudnya,54.95,31.0667,Russia
Fort Stockton,30.8926,-102.8844,United States
Helena-West Helena,34.5314,-90.6201,United States
Ramara,44.6333,-79.2167,Canada
Airway Heights,47.646,-117.5792,United States
Sindos,40.6667,22.8,Greece
South Strabane,40.1756,-80.191,United States
Tanfield,54.897,-1.703,United Kingdom
Laurel,27.1446,-82.4618,United States
Le Mars,42.7809,-96.1743,United States
Rapid Valley,44.0674,-103.1223,United States
Rauenberg,49.2678,8.7036,Germany
Zwenkau,51.2175,12.3242,Germany
Wertingen,48.5333,10.6667,Germany
Fayetteville,35.149,-86.5634,United States
Penn Township,40.1864,-76.3726,United States
Chiasso,45.8353,9.032,Switzerland
Lititz,40.154,-76.3044,United States
Leeds and the Thousand Islands,44.45,-76.08,Canada
Siler City,35.7252,-79.4561,United States
Platte City,39.3576,-94.7655,United States
Carignan,45.45,-73.3,Canada
Dunblane,56.1838,-3.9674,United Kingdom
Brockton,44.1667,-81.2167,Canada
Bezhetsk,57.7833,36.7,Russia
Codsall,52.6267,-2.1924,United Kingdom
Mount Airy,39.3743,-77.1535,United States
Farsala,39.2833,22.3833,Greece
Bithlo,28.5644,-81.1074,United States
Kirs,59.3372,52.2455,Russia
Townsend,42.6671,-71.7115,United States
White Marsh,39.3819,-76.4573,United States
Roxborough Park,39.4492,-105.0746,United States
Picture Rocks,32.3274,-111.2557,United States
Aniva,46.7167,142.5167,Russia
Dubrovytsya,51.5667,26.5667,Ukraine
Carencro,30.3126,-92.0387,United States
Talkhvoncheh,32.2628,51.5622,Iran
Winslow,35.0253,-110.7098,United States
Ruidoso,33.3647,-105.6432,United States
Nagaoki,32.9781,130.6058,Japan
Gramsh,40.8667,20.1833,Albania
Ocsa,47.2933,19.2258,Hungary
Miles City,46.4059,-105.8385,United States
Grigoriopol,47.1536,29.2964,Moldova
Wallan,-37.4167,144.9833,Australia
Mohelnice,49.777,16.9195,Czechia
Manistee,44.244,-86.3242,United States
Rayne,30.2403,-92.2668,United States
Scaggsville,39.1416,-76.8843,United States
Wunsiedel,50.0374,11.9994,Germany
Marcy,43.1732,-75.2662,United States
Staryy Krym,45.0292,35.0886,Ukraine
Castelli,-25.95,-60.6167,Argentina
Augusta,37.6955,-96.9921,United States
Orivesi,61.6778,24.3569,Finland
St. Augustine Shores,29.8039,-81.3086,United States
Spata,37.9667,23.9167,Greece
Krasnoslobodsk,54.4333,43.7833,Russia
Ichenhausen,48.3712,10.3071,Germany
Braslaw,55.6397,27.0397,Belarus
Laufenburg (Baden),47.5656,8.0647,Germany
Harrisonville,38.6529,-94.3467,United States
Krichim,42.0414,24.47,Bulgaria
Tenabo,20.0333,-90.2167,Mexico
Monticello,33.6258,-91.7934,United States
Golden Hills,35.1512,-118.5024,United States
Little Falls,45.9833,-94.36,United States
Great Dunmow,51.873,0.3617,United Kingdom
Maidencreek,40.4618,-75.8927,United States
Kandel,49.0828,8.1964,Germany
Bryan,41.4706,-84.5484,United States
Francisville,39.1067,-84.7277,United States
Newfane,43.2818,-78.6932,United States
Amityville,40.6696,-73.4156,United States
Shimizu,43.0111,142.8847,Japan
Narpes,62.4736,21.3375,Finland
Tysmenytsya,48.9008,24.8492,Ukraine
Murrells Inlet,33.5566,-79.0593,United States
Hostivice,50.0817,14.2586,Czechia
Vega Alta,18.4152,-66.3211,Puerto Rico
Lambertville,41.7502,-83.625,United States
Brunswick,39.318,-77.6253,United States
Usakos,-22,15.6,Namibia
Navoloki,57.4667,41.9667,Russia
Nova Paka,50.4945,15.5151,Czechia
Sompting,50.8303,-0.3395,United Kingdom
Roanoke,33.0148,-97.2268,United States
Argoncilhe,41.0167,-8.55,Portugal
Meadowbrook,33.3932,-86.7041,United States
Laurentian Valley,45.7681,-77.2239,Canada
Navasota,30.3874,-96.0895,United States
Sutton,42.1337,-71.7503,United States
White Meadow Lake,40.924,-74.5121,United States
Irshava,48.3172,23.0375,Ukraine
Beverly Hills,28.9175,-82.4541,United States
Crestline,34.2486,-117.289,United States
Igarata,-23.2044,-46.1561,Brazil
Flowood,32.3359,-90.0802,United States
Liberty,41.8132,-74.7775,United States
Kargat,55.2,80.2833,Russia
Nea Peramos,38,23.4167,Greece
Currumbin,-28.158,153.469,Australia
Guthrie,35.8428,-97.4357,United States
Brandon,43.5928,-96.5799,United States
East St. Paul,49.9772,-97.0103,Canada
Crissier,46.55,6.5833,Switzerland
Bloomfield,36.7401,-107.9734,United States
Rio Vista,38.1763,-121.7025,United States
Siteia,35.2,26.1,Greece
Kyritz,52.9422,12.3972,Germany
Portland,41.5988,-72.589,United States
Boonville,38.9588,-92.7471,United States
Bli Bli,-26.618,153.037,Australia
Putnam,41.9093,-71.8711,United States
Louisville,40.8371,-81.2643,United States
Tvrdosin,49.3369,19.5503,Slovakia
Clay Cross,53.1637,-1.4128,United Kingdom
Hackettstown,40.854,-74.8257,United States
North Gates,43.1718,-77.7064,United States
Lorraine,45.6833,-73.7833,Canada
Khotyn,48.5,26.5,Ukraine
Verkhneuralsk,53.8833,59.2167,Russia
Nagykallo,47.8831,21.85,Hungary
Chotebor,49.7208,15.6702,Czechia
Ariranha,-21.1878,-48.7869,Brazil
Kendall Park,40.4138,-74.5626,United States
Thompson,41.9798,-71.8735,United States
Saline,42.1741,-83.778,United States
Madras,44.6425,-121.1315,United States
Ineu,46.4258,21.8369,Romania
Cheat Lake,39.6672,-79.8565,United States
Vallendar,50.4003,7.6172,Germany
Clinton,35.0005,-78.3311,United States
Porangaba,-23.1758,-48.125,Brazil
Banaruyeh,28.0839,54.0483,Iran
Heath,32.8444,-96.4679,United States
Sainte-Julienne,45.97,-73.72,Canada
Celebration,28.3102,-81.551,United States
Blackfalds,52.3833,-113.8,Canada
Fort Stewart,31.8818,-81.6105,United States
Belousovo,55.0917,36.6667,Russia
Lenoir City,35.811,-84.2818,United States
Hartland,43.1027,-88.3399,United States
College Place,46.0419,-118.3879,United States
Svit,49.0583,20.2025,Slovakia
Jennings,30.2233,-92.6582,United States
Trumpington,52.174,0.109,United Kingdom
Bad Bevensen,53.0792,10.5833,Germany
Stevenston,55.645,-4.758,United Kingdom
Vel'ke Kapusany,48.55,22.0833,Slovakia
Tomah,43.9879,-90.4999,United States
New Richmond,45.1249,-92.5377,United States
Oakbrook,38.9996,-84.6797,United States
Manchester,42.9921,-77.1897,United States
Zimmerman,45.4416,-93.5981,United States
Hemau,49.0519,11.7828,Germany
Zorbig,51.6167,12.1167,Germany
Wesley Chapel,34.9985,-80.6905,United States
Claremont,43.379,-72.3368,United States
Gloucester Point,37.2767,-76.5043,United States
Parsons,37.3405,-95.2959,United States
Bohemia,40.7717,-73.1271,United States
Malahide,42.7928,-80.9361,Canada
Torihama,35.6006,135.9406,Japan
Shijak,41.3456,19.5672,Albania
Didymoteicho,41.35,26.5,Greece
Fultondale,33.6177,-86.8015,United States
North College Hill,39.2174,-84.552,United States
Boiling Springs,35.045,-81.9779,United States
Herculandia,-22.0036,-50.3853,Brazil
Reserve,30.0741,-90.5557,United States
Westwood,42.303,-85.6286,United States
Torgelow,53.6167,14,Germany
Cape Elizabeth,43.5891,-70.238,United States
Pozo Almonte,-20.2597,-69.7862,Chile
Neshannock,41.051,-80.352,United States
Westerland,54.91,8.3075,Germany
Aljustrel,37.8785,-8.1614,Portugal
Casteloes de Cepeda,41.2008,-8.3306,Portugal
Horodenka,48.6675,25.5003,Ukraine
Moore,40.7798,-75.422,United States
Tecklenburg,52.2194,7.8125,Germany
Lo Miranda,-34.1957,-70.8891,Chile
Forestdale,33.5737,-86.9002,United States
Santa Maria del Tule,17.0465,-96.6363,Mexico
Marathon,24.7262,-81.0376,United States
Mendig,50.3744,7.2808,Germany
Valky,49.8386,35.6217,Ukraine
Salto Grande,-22.8928,-49.9858,Brazil
Hastings,43.3215,-76.1582,United States
Lexington,37.7825,-79.444,United States
Dumont,-21.2364,-47.9733,Brazil
Hawkinge,51.117,1.1638,United Kingdom
Hickam Housing,21.3311,-157.9474,United States
Pokrovsk,61.4833,129.15,Russia
Alderwood Manor,47.8147,-122.2672,United States
Nizhniye Sergi,56.6667,59.3,Russia
Bad Liebenwerda,51.5167,13.4,Germany
St. Stephens,35.7641,-81.2746,United States
Currie,55.896,-3.3074,United Kingdom
Kalanchak,46.255,33.2906,Ukraine
Melgaco,42.1167,-8.2667,Portugal
Freetown,41.7714,-71.0157,United States
Harahan,29.9374,-90.203,United States
Paszto,47.9194,19.6978,Hungary
Sredets,42.3461,27.1808,Bulgaria
Washington Terrace,41.1683,-111.9783,United States
Commerce,33.2421,-95.8991,United States
Sultan,47.871,-121.8043,United States
Blackstone,42.0399,-71.5313,United States
Wendover,51.768,-0.7463,United Kingdom
Muncy,41.2021,-76.7854,United States
Madeira,39.1856,-84.3734,United States
Washington Township,40.9884,-74.0637,United States
Princes Risborough,51.724,-0.8344,United Kingdom
Saidia,35.085,-2.2392,Morocco
Benner,40.8698,-77.8154,United States
Valldoreix,41.4678,2.0647,Spain
Anthony,32.0132,-106.5984,United States
Walworth,43.1633,-77.3132,United States
Gridley,39.3622,-121.6971,United States
Ziebice,50.6,17.0444,Poland
Veliki Preslav,43.1614,26.8125,Bulgaria
Brownfield,33.1757,-102.273,United States
Fort Polk South,31.0512,-93.2159,United States
Mittenwalde,52.2667,13.5333,Germany
Sekimachi,33.0617,130.5414,Japan
Dallas,41.3604,-75.9662,United States
Furth im Wald,49.3097,12.84,Germany
Kamien Pomorski,53.9697,14.7858,Poland
Girard,41.1666,-80.6963,United States
Moss Vale,-34.5483,150.3678,Australia
Hillview,38.0563,-85.6848,United States
Burlington,48.4676,-122.3298,United States
Almargem,38.8475,-9.2714,Portugal
Oromocto,45.8488,-66.4788,Canada
La Cruz,11.0742,-85.6294,Costa Rica
Steger,41.4723,-87.6176,United States
Marlton,38.762,-76.7857,United States
Spanish Fort,30.7257,-87.8601,United States
Krompachy,48.9167,20.8744,Slovakia
Olekminsk,60.3833,120.4333,Russia
Wanaka,-44.7081,169.1239,New Zealand
Bethalto,38.9014,-90.0467,United States
Lake Elmo,44.9944,-92.9031,United States
Salisbury,42.8465,-70.8616,United States
Redding,41.3051,-73.3916,United States
Iijima,35.6764,137.9194,Japan
Midland,47.1734,-122.412,United States
Lake Mohawk,41.015,-74.6639,United States
Brewood,52.6769,-2.1738,United Kingdom
Cloverdale,38.7961,-123.0151,United States
Furtwangen im Schwarzwald,48.0503,8.2092,Germany
Mendon,42.9859,-77.5479,United States
Abdurahmoni Jomi,37.9794,68.689,Tajikistan
Audubon,40.1304,-75.428,United States
Matamata,-37.8097,175.7733,New Zealand
Lynwood,41.5234,-87.5508,United States
Basalt,39.3663,-107.0414,United States
Ivins,37.1742,-113.6809,United States
Neuhaus am Rennweg,50.51,11.1378,Germany
Griesbach,48.45,13.2,Germany
Perkiomen,40.2315,-75.4644,United States
Crawford,41.5685,-74.3168,United States
Elsfleth,53.2333,8.4667,Germany
Olds,51.7928,-114.1067,Canada
Zychlin,52.2453,19.6236,Poland
Brimington,53.258,-1.3905,United Kingdom
Cairo,30.8791,-84.205,United States
Coutances,49.0453,-1.4453,France
Elwood,40.2744,-85.837,United States
St. Marys,40.5475,-84.3931,United States
Waldheim,51.0667,13.0167,Germany
Horokhiv,50.4994,24.765,Ukraine
Salcea,47.65,26.37,Romania
Neuotting,48.2167,12.6833,Germany
Scotchtown,41.4759,-74.3682,United States
Good Hope,33.7706,-117.2772,United States
Fair Oaks,33.9192,-84.5444,United States
Stansbury Park,40.6356,-112.3054,United States
Sullivan,38.2129,-91.1636,United States
Rensselaer,42.6465,-73.7328,United States
Clifton Springs,-38.15,144.5667,Australia
Pryor Creek,36.2998,-95.3102,United States
Cold Springs,39.6927,-119.9775,United States
Ortenberg,50.3558,9.0553,Germany
Hallstadt,49.9333,10.8833,Germany
Bingham,52.952,-0.953,United Kingdom
Calimesa,33.9874,-117.0542,United States
Modra,48.3331,17.3069,Slovakia
Plon,54.1622,10.4214,Germany
Dunn Loring,38.8945,-77.2316,United States
Flossmoor,41.5391,-87.6857,United States
Plymouth,42.3718,-83.468,United States
Shaftesbury,51.0059,-2.1969,United Kingdom
Hooper,41.1599,-112.2871,United States
Minyar,55.0667,57.55,Russia
Bethel Township,39.8458,-75.4891,United States
Thief River Falls,48.1112,-96.1771,United States
Devnya,43.2189,27.5603,Bulgaria
Katoomba,-33.715,150.3128,Australia
Ystradgynlais,51.781,-3.7511,United Kingdom
Terra Roxa,-20.7889,-48.33,Brazil
Chadan,51.2833,91.5667,Russia
Whitnash,52.268,-1.524,United Kingdom
Fairview,33.1399,-96.6116,United States
Hirayama,33.6467,130.5,Japan
Seini,47.7478,23.2853,Romania
Huron East,43.63,-81.28,Canada
Holualoa,19.6238,-155.9269,United States
Tulbagh,-33.285,19.1378,South Africa
Borgholzhausen,52.1,8.3,Germany
Cockermouth,54.6613,-3.362,United Kingdom
Union,34.7235,-81.6248,United States
Beecher,43.0903,-83.7039,United States
Dobris,49.7812,14.1672,Czechia
Challapata,-18.9,-66.7667,Bolivia
Elze,52.1167,9.7333,Germany
Freystadt,49.1989,11.3292,Germany
Doberlug-Kirchhain,51.6167,13.5667,Germany
Tarusa,54.7167,37.1833,Russia
Bolokhovo,54.0833,37.8167,Russia
Duchcov,50.6039,13.7463,Czechia
Otaki,35.285,140.2456,Japan
Soeda,33.5717,130.8542,Japan
Woodmoor,39.1063,-104.8456,United States
Jersey Shore,41.2012,-77.2666,United States
Triangle,38.5483,-77.3195,United States
Beckett Ridge,39.3448,-84.4381,United States
Grosse Pointe Farms,42.4067,-82.8992,United States
Tyachiv,48.0114,23.5722,Ukraine
Menaka,15.9167,2.4,Mali
Nittenau,49.1964,12.2686,Germany
Taragi,32.2642,130.9358,Japan
Stara Tura,48.7772,17.6956,Slovakia
Somero,60.6292,23.5139,Finland
Whitwick,52.7403,-1.3556,United Kingdom
Mnichovo Hradiste,50.5273,14.9714,Czechia
Kharovsk,59.9642,40.1912,Russia
Waldenbuch,48.6372,9.1317,Germany
Economy,40.641,-80.184,United States
Villa Morelos,20.0033,-101.4144,Mexico
Plymouth,43.7447,-87.9657,United States
Berthoud,40.307,-105.0419,United States
Epanomi,40.4261,22.9281,Greece
Wakefield-Peacedale,41.4461,-71.5004,United States
Whitestown,39.9705,-86.3612,United States
Portlethen,57.061,-2.13,United Kingdom
Breckerfeld,51.2611,7.4667,Germany
San Elizario,31.5793,-106.2632,United States
Dillon,34.4233,-79.3689,United States
Plainville,42.0141,-71.3364,United States
Herzberg,51.6831,13.2331,Germany
Siklos,45.8519,18.2986,Hungary
Livno,43.8269,17.0081,Bosnia And Herzegovina
Notodden,59.5594,9.2585,Norway
Fort Irwin,35.2476,-116.6834,United States
Tiburon,37.8854,-122.4637,United States
Monmouth,40.9141,-90.6423,United States
Highland Park,32.8311,-96.8012,United States
West Caln,40.0237,-75.8866,United States
Policka,49.7147,16.2655,Czechia
Vinhais,41.8167,-7,Portugal
Verkhnyaya Tura,58.3574,59.8224,Russia
Te Puke,-37.7833,176.3167,New Zealand
Kuvshinovo,57.0333,34.1667,Russia
Chrysoupoli,40.9833,24.7,Greece
Jeannette,40.3277,-79.6139,United States
Rafard,-23.0117,-47.5269,Brazil
Werneuchen,52.6331,13.7331,Germany
Guerrero,28.5478,-107.4856,Mexico
Armadale,55.8978,-3.7047,United Kingdom
Windermere,54.376,-2.907,United Kingdom
Sutherlin,43.3884,-123.3231,United States
Bolnisi,41.45,44.5333,Georgia
Khoni,42.3167,42.4333,Georgia
Wollert,-37.597,145.033,Australia
Obernburg am Main,49.84,9.1414,Germany
Greenwood,35.2134,-94.2408,United States
Port Townsend,48.122,-122.7872,United States
Seaside,45.9889,-123.9214,United States
Valley Center,33.233,-117.0157,United States
Kelso,-33.4186,149.6056,Australia
Brownsville,35.589,-89.2578,United States
Merrimac,-28.05,153.3667,Australia
Grantsville,40.6148,-112.4777,United States
Kings Grant,34.2665,-77.8659,United States
Livingston,45.6666,-110.5538,United States
Neves Paulista,-20.8458,-49.63,Brazil
Springfield,43.2906,-72.4809,United States
Cherry Hinton,52.1849,0.176,United Kingdom
Chocen,50.0016,16.2231,Czechia
Hornsea,53.9108,-0.1676,United Kingdom
Alexander City,32.9242,-85.9361,United States
Ballenstedt,51.72,11.2375,Germany
Westphalia,38.8385,-76.8231,United States
Rakitovo,41.99,24.0872,Bulgaria
Ayr,-19.5744,147.4066,Australia
Newmarket,43.0691,-70.9516,United States
Stanley,49.1331,-98.0656,Canada
Birch Bay,48.923,-122.7543,United States
Dumbarton,37.613,-77.5065,United States
Redlands,39.0886,-108.6583,United States
Ferryhill,54.69,-1.55,United Kingdom
Brewer,44.7835,-68.7352,United States
Northwest Harborcreek,42.1494,-79.9946,United States
East Haddam,41.4798,-72.3943,United States
McFarland,43.0203,-89.2858,United States
La Grange,38.3987,-85.375,United States
Rhymney,51.759,-3.283,United Kingdom
Pineville,35.0864,-80.8915,United States
North Codorus,39.8646,-76.8189,United States
Woodway,31.4988,-97.2314,United States
Hamlin,43.3213,-77.9135,United States
Lindstrom,45.387,-92.8477,United States
Littleport,52.4568,0.3046,United Kingdom
Pomichna,48.25,31.4167,Ukraine
Shelby,40.8847,-82.6578,United States
Cinderford,51.8225,-2.4989,United Kingdom
Oak Hills Place,30.369,-91.0887,United States
Babadag,44.8933,28.7119,Romania
St. Anthony,45.0278,-93.2174,United States
Busteni,45.4153,25.5375,Romania
Weare,43.0813,-71.7219,United States
Uricani,45.3364,23.1525,Romania
Fairmont,43.6441,-94.4621,United States
Worplesdon,51.272,-0.612,United Kingdom
Volkach,49.8641,10.2269,Germany
Karkkila,60.5347,24.2097,Finland
Ochsenhausen,48.0722,9.9481,Germany
Manteno,41.2471,-87.8457,United States
Yelnya,54.5667,33.1667,Russia
Mbamba Bay,-11.2833,34.7667,Tanzania
North Sarasota,27.3711,-82.5177,United States
Dexter,36.7928,-89.9634,United States
Diss,52.3812,1.1079,United Kingdom
Szentgotthard,46.9525,16.2736,Hungary
Chamical,-30.3496,-66.3167,Argentina
Powdersville,34.7825,-82.4958,United States
Chop,48.4333,22.2,Ukraine
St. Marys,41.4574,-78.5342,United States
Mechanicsburg,40.2115,-77.006,United States
Albion,42.2478,-84.7572,United States
Chyhyryn,49.0833,32.6667,Ukraine
Merstham,51.264,-0.153,United Kingdom
Tepechitlan,21.6667,-103.3333,Mexico
Banak,27.8708,52.0272,Iran
Vel'ky Meder,47.85,17.7667,Slovakia
LaSalle,41.3575,-89.0718,United States
Waseca,44.0826,-93.5025,United States
Chanute,37.6695,-95.4621,United States
Grinnell,41.7361,-92.7244,United States
Barrington,43.2139,-71.0424,United States
Linganore,39.4111,-77.3026,United States
Monastyryshche,48.99,29.8011,Ukraine
South Abington,41.4901,-75.6891,United States
Picnic Point,47.8744,-122.3078,United States
